"","High","Low","Close","Rets","ATR","EWM_FAST","EWM_SLOW","MACD","signal","diffMACD","EMA_10","EMA_20","EMA_50","SMA_10","SMA_20","SMA_50","slopeClose","slopeMACD","ADX","RSI","Stoch","BinaryRets","BinaryRets_1","BinaryRets_2","label"
"X2008.08.08",1.943483,1.914865,1.919717,-0.0122864976638676,0.0142505360826318,1.96133360680111,1.97204571409767,-0.0107121072965537,-0.00320327963475964,-0.00750882766179406,-0.00268653760299375,0.00010212969048135,0.00083329513785411,-0.00128594160549282,0.00262123246346097,0.00132831944862644,0.0014409990025982,-0.000846861157822885,21.1092092823938,23.5890124226946,0.169543643860502,0,0,0,0
"X2008.08.11",1.925818,1.907596,1.9119,-0.00407195435577221,0.0145342120767295,1.95372843652402,1.96759047601636,-0.0138620394923397,-0.00533503160627564,-0.00852700788606402,-0.00471844703742028,-0.00122779118407303,0.000257007505297491,-0.00318823991908104,0.00168726937240863,0.00101890947087098,0.00499825837644296,-0.000954648448787189,23.5294836297066,21.8727424690409,0.236198002414657,0,0,0,0
"X2008.08.12",1.912302,1.895483,1.895806,-0.00841780427846636,0.014697411214106,1.9448172924434,1.96227310742256,-0.0174558149791537,-0.00775918828085126,-0.00969662669830246,-0.00703433211773545,-0.002773317259795,-0.000437612984288831,-0.0053202144961763,0.000506328268337319,0.000653034309143803,0.00343718646400839,-0.00108799758568178,26.1520746252418,18.8344031671483,0.0192044711338412,0,0,0,0
"X2008.08.13",1.903783,1.865011,1.866786,-0.0153074734440128,0.0164170246988127,1.93281247822134,1.95519998835422,-0.0223875101328781,-0.0106848526512566,-0.0117026574816215,-0.00982581902957957,-0.00464133562866006,-0.00129839326462566,-0.00784184227599538,-0.000950438445887636,0.000206206369794661,0.00466696611663985,-0.00135817538025244,29.2694830930184,14.8332335590989,0.0457804601258661,0,0,0,0
"X2008.08.14",1.878605,1.862093,1.866612,-9.32083270391563e-05,0.0164238086488975,1.92262778926421,1.94863791514279,-0.0260101258785839,-0.0137499072967221,-0.0122602185818618,-0.0127684202748531,-0.00667645850960518,-0.00226748081811422,-0.0106573917641614,-0.00260341990636717,-0.000285466190889645,0.000846099798096854,-0.0012678424642485,32.2163752488748,14.8129141007607,0.273679748062011,0,0,0,0
"X2008.08.15",1.867972,1.851989,1.864906,-0.000913955337263441,0.0163923223168334,1.91374751399279,1.94243555105814,-0.0286880370653495,-0.0167375332504476,-0.0119505038149019,-0.0156628960549433,-0.00877279932443797,-0.00330358106310384,-0.0136144736507398,-0.00440367410011759,-0.000815617556771771,0.00076849984871022,-0.000941058096326099,35.1268681172774,14.6017137745732,0.808171181880746,0,0,0,1
"X2008.08.18",1.871993,1.861643,1.865011,5.63031058938208e-05,0.015960727865631,1.90624958876313,1.93670039912791,-0.0304508103647771,-0.0194801886733135,-0.0109706216914637,-0.0183516077476404,-0.0108373718044703,-0.00436817829062044,-0.0165435005003299,-0.00630922739607457,-0.00138921287127461,0.00589183182332761,-0.000279583624675551,37.4066090458319,14.6823421594837,0.325410628019325,1,0,0,1
"X2008.08.19",1.86839,1.854015,1.868007,0.00160642484146206,0.0158474615895145,1.9003661135688,1.93161199919251,-0.0312458856237046,-0.0218333280633917,-0.00941255756031287,-0.0206960219069248,-0.0127810397872545,-0.00542220602917276,-0.0193486035819138,-0.00822797624736765,-0.00199223127584208,0.0081448198912862,0.000586979605887883,39.6773603783944,17.0877821712551,0.973356521739129,1,1,0,0
"X2008.08.20",1.8686,1.854599,1.863412,-0.00245984088924715,0.0157155714759777,1.89468086532745,1.92656014740047,-0.0318792820730214,-0.0238425188653176,-0.00803676320770375,-0.0227293419371242,-0.0145999200049466,-0.00645973842304918,-0.0220023361548708,-0.0101720999770432,-0.00258584066659048,0.00662920288857805,0.00109848525845395,41.7625431864534,16.3274516864459,0.629455038925791,0,1,1,1
"X2008.08.21",1.879593,1.860984,1.876666,0.00711275874578455,0.0159222449419793,1.89190934758477,1.92286428463007,-0.0309549370453006,-0.0252650025013142,-0.00568993454398638,-0.0242249046840653,-0.0161575406754565,-0.00742033444745119,-0.0243646549951662,-0.0120203963467087,-0.00316081758906753,0.000539899947541218,0.0015454984720498,42.5130243176213,26.4880808106713,0.842710516416782,1,0,1,0
"X2008.08.22",1.876877,1.850789,1.854015,-0.0120698089057936,0.0166483703032665,1.88607944795634,1.91776433762043,-0.0316848896640918,-0.0265489799338697,-0.00513590973022204,-0.0255812655895247,-0.0176363358172313,-0.00837188563241749,-0.02646193323192,-0.0138739374187064,-0.00372441925096189,-0.00269019351021124,0.00153920347834654,43.5147061372649,21.6495676347848,0.123658386997852,0,1,0,0
"X2008.08.25",1.859185,1.840875,1.84901,-0.00269954665954694,0.0167670581387475,1.88037645596306,1.91267142372262,-0.0322949677595652,-0.0276981774990088,-0.00459679026055636,-0.0268019387113502,-0.0190323960022155,-0.00931004571583505,-0.0283052260586426,-0.0157467329888618,-0.00427970420827557,-0.000262699993956956,0.00125323815158466,44.7106223732087,20.7477199439416,0.44429273620972,0,0,1,0
"X2008.08.26",1.841587,1.833517,1.839216,-0.00529688860525367,0.0166760539859798,1.87404407812259,1.90723028122465,-0.0331862031020635,-0.0287957826196198,-0.00439042048244377,-0.0279627140551163,-0.0203803776307724,-0.0102463656133342,-0.0298782648709336,-0.0175992396835549,-0.00486553163399682,0.000195499997509274,0.000838582776825247,46.0029223263286,19.0733491843654,0.706195786864917,0,0,0,0
"X2008.08.27",1.848668,1.829893,1.835603,-0.00196442397195319,0.016825978701267,1.86813006610373,1.90192455668949,-0.0337944905857639,-0.0297955242128486,-0.00399896637291529,-0.0290230370606886,-0.0216579121979145,-0.011169821494606,-0.0310189629162221,-0.0194304025961088,-0.00546388495461608,0.000699299886009388,0.000412742535554266,46.479103154157,18.4808394453175,0.304127829560592,0,0,0,0
"X2008.08.28",1.839791,1.824884,1.829793,-0.00316517242562803,0.0166889087940336,1.86223205593392,1.8965814784162,-0.0343494224822725,-0.0307063038667334,-0.00364311861553909,-0.0299914707737038,-0.0228666274630914,-0.0120788254549066,-0.031852892576591,-0.0212551421703762,-0.00607621618923668,4.12999999765291e-05,0.000358340596362766,47.0743188014161,17.5373740971199,0.329308378614077,0,0,0,0
"X2008.08.29",1.834189,1.817818,1.821792,-0.0043726257560281,0.0166662010230312,1.85601050886717,1.89104151705203,-0.035031008184867,-0.0315712447303601,-0.00345976345450693,-0.0309077503030062,-0.0240251399127843,-0.01297891105216,-0.0324871896885428,-0.0230508316696413,-0.00672698218571451,-0.00125579933985434,0.000302135538706785,47.8347154473617,16.3030586286538,0.242746319711692,0,0,0,0
"X2008.09.01",1.813007,1.787598,1.791312,-0.0167307793644939,0.0179181866642433,1.84605689211837,1.88365414541855,-0.037597253300178,-0.0327764464443237,-0.00482080685585434,-0.0321240235752193,-0.0253177221401552,-0.0139443362383567,-0.0332018339820829,-0.0248726672412064,-0.00745118617514056,-0.000571799937682305,-3.21569828301943e-05,49.2312260745498,12.650320684613,0.146168680388838,0,0,0,0
"X2008.09.02",1.79414,1.778916,1.781705,-0.00536310815759618,0.0177257447596545,1.83615660102324,1.87610235686903,-0.0399457558457899,-0.0342103083246169,-0.00573544752117292,-0.033546156715323,-0.0267108682073585,-0.0149639997523737,-0.0340718210042914,-0.0267102122931026,-0.00822675766343573,0.000188799997756612,-0.000465065020154113,50.68187825899,11.7562425485329,0.183197582764065,0,0,0,0
"X2008.09.03",1.783994,1.76719,1.773301,-0.00471683022722621,0.0176599058482506,1.82648650855812,1.8684874415454,-0.0420009329872717,-0.0357684332571479,-0.00623249973012381,-0.0350833887647682,-0.0281670648530645,-0.0160242716439384,-0.0350839860957164,-0.0285431611252936,-0.00905511483901245,-0.00110669954817723,-0.000745444491505454,52.2196369729774,11.0223522255452,0.36366341347298,0,0,0,0
"X2008.09.04",1.784917,1.757408,1.761401,-0.00671064867160173,0.0183634125733756,1.81647335339534,1.86055511254203,-0.0440817591466973,-0.0374310984350578,-0.00665066071163954,-0.0367194561069372,-0.0296827500238867,-0.0171245652714975,-0.0363966683058561,-0.0303806616505112,-0.00994120100404821,0.000942999720479458,-0.000779348581065423,53.7924671803985,10.0642947339507,0.145152495546909,0,0,0,1
"X2008.09.05",1.77349,1.75494,1.768597,0.00408538430488002,0.0183767402467059,1.80910776056528,1.85374340050188,-0.0446356399365984,-0.0388720067353659,-0.00576363320123247,-0.0381587622577846,-0.0311068347774783,-0.0182034309446387,-0.0376917433331067,-0.0320768382825134,-0.0108715397258962,0.00173779825064739,-0.000280086580798163,55.2887415775919,14.8822871102765,0.736226415094339,1,0,0,0
"X2008.09.08",1.797624,1.747793,1.761742,-0.00387595365139716,0.0206234730862269,1.80182072047832,1.84692848194619,-0.0451077614678701,-0.0401191576818667,-0.00498860378600336,-0.0394222166596184,-0.0324402563670394,-0.0192585027298635,-0.0389730227039372,-0.0336391243812899,-0.0118472558216358,0.00301889082887627,0.000196255397403378,54.5562125232999,14.106988062738,0.279926150388311,0,1,0,1
"X2008.09.09",1.770193,1.751498,1.762301,0.000317299581891092,0.0204857250086393,1.79574076348165,1.8406597795798,-0.0449190160981501,-0.0410791293651234,-0.00383988673302667,-0.0404216347393514,-0.0336287096747642,-0.0202647973717571,-0.0401463040035459,-0.0350122844372397,-0.0128447371408434,0.00124999934895904,0.000644728202650684,53.8760069728859,14.4981567487568,0.577855041454932,1,0,1,0
"X2008.09.10",1.767503,1.748191,1.75291,-0.00532882861667781,0.0204018875080222,1.78915141525371,1.83415979590722,-0.0450083806535186,-0.0418649796228025,-0.00314340103071618,-0.0412555885419273,-0.034712487863217,-0.0212351339710419,-0.0412676930103214,-0.0361433279632718,-0.0138621254434608,0.000915299744395302,0.000893826344971611,53.34767157537,13.3945388592768,0.244355840927916,0,1,0,1
"X2008.09.11",1.760594,1.745292,1.755587,0.0015271748121695,0.0200376098288777,1.78398765906083,1.82833958880299,-0.0443519297421577,-0.0423623696466735,-0.00198956009548422,-0.0418185596692419,-0.0356305299469257,-0.0221416749816739,-0.0422679437363099,-0.0370604181564504,-0.0148639273849022,0.00106429959814364,0.000939334620404448,52.9497148098031,15.3721480532008,0.672787870866553,1,0,1,1
"X2008.09.12",1.795816,1.754601,1.792307,0.0209160810600671,0.0215502805553865,1.78526755766685,1.82567050815091,-0.0404029504840584,-0.0419704858141505,0.0015675353300921,-0.0415611761810267,-0.0360850461885573,-0.0228578034327478,-0.042805137966229,-0.0376461638273859,-0.0157843334941808,0.00162429857151127,0.00149625937036778,50.0390672926533,36.7180324238832,0.914861094261798,1,1,0,1
"X2008.09.15",1.812612,1.777493,1.795816,0.00195781191503464,0.0225194748014303,1.78689039494888,1.8234590631027,-0.0365686681538202,-0.0408901222820844,0.00432145412826423,-0.0406534474488073,-0.0361311054233443,-0.0233954844022016,-0.0427022794515932,-0.037952056716838,-0.0166136853633401,0.00386228079506369,0.00210335870649792,46.4751696598563,38.31912606418,0.521740368461521,1,1,1,0
"X2008.09.16",1.799208,1.775694,1.783612,-0.00679579645130687,0.0225905123156138,1.7863860264952,1.82050742879879,-0.0341214023035903,-0.0395363782863856,0.00541497598279532,-0.0394658028769497,-0.0359397051262249,-0.0238161086336286,-0.0421198440973733,-0.0380958325508323,-0.0173694266242102,0.00231499586447818,0.00234277253890043,43.2348396361012,35.0022012298076,0.336735561792972,0,1,1,1
"X2008.09.17",1.823387,1.779708,1.815014,0.0176058470115697,0.0240968328644985,1.79079033011133,1.82010050814703,-0.0293101780357052,-0.0374911382362495,0.0081809602005443,-0.0376193256330871,-0.0353083215937944,-0.0240315623356708,-0.0408507686022166,-0.0379673773489665,-0.0180303249154993,0.00459686762062891,0.00241884340707255,41.1762286014646,47.5765482370486,0.808306050962701,1,0,1,1
"X2008.09.18",1.827185,1.810315,1.815409,0.000217629175312226,0.0235806305170344,1.79457781778651,1.81975298902503,-0.0251751712385222,-0.0350279448367041,0.00985277359818187,-0.0353567521068025,-0.0343432596551971,-0.0240764097436258,-0.0389601098113991,-0.0376783890586276,-0.018601435942401,0.00740436468321468,0.00204299541846917,39.4194248346395,47.7135733674797,0.301956135151162,1,1,0,1
"X2008.09.19",1.838607,1.792789,1.830898,0.00853196166814192,0.0251690140515319,1.80016553812704,1.82057854539355,-0.0204130072665014,-0.0321049573226635,0.0116919500561621,-0.0326397075903842,-0.0330165689515118,-0.0239327469013856,-0.0365378465443894,-0.0371147949387481,-0.0190898116364989,0.00708678135906174,0.00191787659563784,36.8575489374444,52.911179763989,0.831747348203759,1,1,1,1
"X2008.09.22",1.863447,1.826885,1.858011,0.0148085802704466,0.0259827987621368,1.80906483995365,1.82335131980884,-0.0142864798551858,-0.028541261829168,0.0142547819739822,-0.0293027570930754,-0.0312327509423379,-0.0235544619191817,-0.033455718383121,-0.0362143705435291,-0.0194718856801767,0.00588003223212442,0.00211905701198707,35.4824953101523,60.3426824420538,0.851321043706581,1,1,1,0
"X2008.09.23",1.86251,1.84819,1.855494,-0.00135467443411266,0.0251497417076985,1.81620778765309,1.82573225908226,-0.00952447142916713,-0.0247379037491678,0.0152134323200007,-0.025706705154183,-0.0291652957506073,-0.0230042662136909,-0.0299162639162227,-0.0350312839598843,-0.0197856352508055,0.00319788909889002,0.00184669316222421,34.2056597990953,59.4053902335911,0.510055865921782,0,1,1,0
"X2008.09.24",1.859877,1.846074,1.849489,-0.00323633490596037,0.0243392601571486,1.821327974168,1.82749201766876,-0.00616404350075728,-0.0210231316994857,0.0148590881987284,-0.0221534939444692,-0.0269747002982406,-0.0223438653229876,-0.0260318302009466,-0.033649761605634,-0.0200438726038531,0.00185679786610416,0.00135341032013654,32.9008117663742,57.125596163815,0.247409983336952,0,0,1,0
"X2008.09.25",1.866298,1.832475,1.8404,-0.00491433039071868,0.0250166701459237,1.82426213198831,1.82844816450811,-0.00418603251980088,-0.0176557118635488,0.0134696793437479,-0.0188866827763477,-0.0248043509860083,-0.0216317934483529,-0.0220152404787109,-0.0321415921075104,-0.0202685833208692,0.00458056796384529,0.000415976455998751,30.9485221700106,53.7625166783012,0.23430801525589,0,0,0,0
"X2008.09.26",1.846586,1.834223,1.840299,-5.48793740491897e-05,0.024112836564072,1.82672934245164,1.82932600417417,-0.0025966617225297,-0.0146439018353449,0.0120472401128152,-0.0159248607665626,-0.0226893329609151,-0.020885317694399,-0.018234611602558,-0.0305198747843935,-0.020466857491513,0.00639001302567476,-0.000615883591987853,29.1356818305301,53.7246663137294,0.49146647253902,0,0,0,0
"X2008.09.29",1.833987,1.797397,1.801088,-0.0213068637216017,0.0254549196666383,1.82278452053601,1.82723430016127,-0.0044497796252656,-0.0126050773933291,0.00815529776806347,-0.0138384823772359,-0.0209522326432342,-0.0202407867897271,-0.0150227227497026,-0.0288625011006479,-0.0207090581951056,0.00479726319868117,-0.00169281010200129,28.3103799882408,41.507113238056,0.10087455588959,0,0,0,0
"X2008.09.30",1.811201,1.776925,1.782086,-0.010550289602729,0.026084996833307,1.81652320968431,1.82388998163081,-0.00736677194649449,-0.0115574163039622,0.00419064435746767,-0.0126618077534647,-0.0196583792435447,-0.0197359234625415,-0.012347259713993,-0.0272335519056831,-0.0209989754620786,-0.00711407998272343,-0.00266512061580278,28.2272087809544,37.1035698216541,0.150571828684793,0,0,0,0
"X2008.10.01",1.787086,1.764633,1.769943,-0.00681392480497575,0.0258255684880708,1.80935702357903,1.81989390891741,-0.0105368853383803,-0.0113533101108458,0.000816424772465517,-0.0122754582234494,-0.0187896655382909,-0.0193751768694372,-0.0104699304442605,-0.0256603495232386,-0.021349777019256,-0.010371528100429,-0.00331629833237086,28.5132126945926,34.5789124484091,0.236494009709176,0,0,0,0
"X2008.10.02",1.77261,1.756296,1.764509,-0.00307015536658522,0.0251461707389228,1.8024573276438,1.81579132307168,-0.0133339954278817,-0.011749447174253,-0.00158454825362875,-0.0124679195333461,-0.0182700779087282,-0.0191382677932977,-0.00928581286319643,-0.0241229613372978,-0.0217366767347738,-0.0130642567027746,-0.00346023116276954,29.0136096684289,33.4810103164255,0.503432634547018,0,0,0,1
"X2008.10.03",1.782499,1.757315,1.772013,0.0042527411308188,0.0251488728289998,1.79777358492937,1.81254848432563,-0.0147748993962615,-0.0123545376186547,-0.00242036177760685,-0.0128873704175126,-0.0179372037646837,-0.0189671553071395,-0.00872200207617244,-0.0226299243102809,-0.0221398933582163,-0.0102149446920451,-0.0026926446626993,28.9134249911484,36.4803013032722,0.58362452350699,1,0,0,0
"X2008.10.06",1.769129,1.7359,1.743102,-0.0163153430589957,0.0259320247697855,1.78936257186331,1.80740430030151,-0.0180417284381975,-0.0134919757825633,-0.00454975265563426,-0.0138245264212735,-0.0179471584954945,-0.018930864057377,-0.00909752693447361,-0.0212766226587973,-0.0226039467998511,-0.00343768645810033,-0.00207175509351475,29.4397490316815,30.7311165019463,0.216738391164343,0,1,0,1
"X2008.10.07",1.763886,1.734214,1.745505,0.00137857681306094,0.026199165857658,1.78261525311511,1.80281916694584,-0.0202039138307319,-0.014834363392197,-0.00536955043853496,-0.014984415041175,-0.018162087575041,-0.0189807875779007,-0.0101654711746301,-0.0200408675454264,-0.0230853036923017,-0.00512345516965023,-0.00153371427982463,29.9742361524861,31.6946742751415,0.380527096252363,1,0,1,0
